CMTE_ID,CMTE_NM,CONNECTED_ORG_NM,CMTE_TP,ORG_TP,committee_name_clean,TOTAL_AMOUNT,HAS_DONATED,FIRST_CYCLE,LAST_CYCLE
C00429852,WELLS FARGO AND COMPANY NORTH CAROLINA EMPLOYEES GOOD GOVERNMENT FUND,WELLS FARGO AND COMPANY EMPLOYEE PAC (AKA WELLS FARGO EMPLOYEE PAC),Q,C,wells fargo company north carolina good government,0.0,False,,
C00429886,EISAI INC. PAC,EISAI INC.,Q,C,eisai inc,0.0,False,,
C00430397,HANGER INC. PAC,"HANGER, INC.",Q,C,hanger inc,0.0,False,,
C00431429,MVP HEALTH CARE INC. FEDERAL PAC,MVP HEALTH CARE INC.,Q,C,mvp health care inc federal,0.0,False,,
C00431544,"DUNKIN' BRANDS, INC. POLITICAL ACTION COMMITTEE","DUNKIN' BRANDS, INC.",Q,C,dunkin brands inc,0.0,False,,
C00432856,AM GENERAL LLC POLITICAL ACTION COMMITTEE (AM GENERAL PAC),AM GENERAL LLC,Q,C,am general llc am general,0.0,False,,
C00432963,"AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC. FREEDOM PAC / ARC FREEDOM PAC","AMERICAN ROLL-ON ROLL-OFF CARRIER GROUP, INC.",Q,C,american roll on roll off carrier group inc freedom arc freedom,0.0,False,,
C00434233,NEXION HEALTH FUND FOR QUALITY LONG TERM CARE INC,"NEXION HEALTH, INC.",Q,C,nexion health quality long term care inc,0.0,False,,
C00434811,TEVA PHARMACEUTICALS USA INC. POLITICAL ACTION COMMITTEE (TEVA PAC),TEVA PHARMACEUTICALS USA INC.,Q,C,teva pharmaceuticals usa inc teva,0.0,False,,
C00435321,NUSTAR ENERGY L.P. (NUSTAR PAC),NUSTAR ENERGY L.P.,Q,C,nustar energy l p nustar,0.0,False,,
C00435735,UNIVISION COMMUNICATIONS INC. POLITICAL ACTION COMMITTEE,"UNIVISION COMMUNICATIONS, INC.",Q,C,univision communications inc,0.0,False,,
C00435990,MESSER CONSTRUCTION CO PAC,MESSER CONSTRUCTION CO,Q,C,messer construction co,0.0,False,,
C00436360,"AMEDISYS, INC. POLITICAL ACTION COMMITTEE",AMEDISYS INC.,Q,C,amedisys inc,0.0,False,,
C00436899,AMERICAN INCOME LIFE INSURANCE COMPANY POLITICAL ACTION COMMITTEE,AMERICAN INCOME LIFE INSURANCE COMPANY,Q,C,american income life insurance company,0.0,False,,
C00437491,"IDEMIA IDENTITY & SECURITY USA, LLC POLITICAL ACTION COMMITTEE","IDEMIA IDENTITY & SECURITY USA, LLC",Q,C,idemia identity security usa llc,0.0,False,,
C00437566,ELBIT SYSTEMS OF AMERICA LLC POLITICAL ACTION COMMITTEE,ELBIT SYSTEMS OF AMERICA LLC,Q,C,elbit systems america llc,0.0,False,,
C00438051,DISCOVER FINANCIAL SERVICES POLITICAL ACTION COMMITTEE,DISCOVER FINANCIAL SERVICES,Q,C,discover financial services,0.0,False,,
C00438358,AMSTED INDUSTRIES INCORPORATED PAC,AMSTED INDUSTRIES INCORPORATED,Q,C,amsted industries incorporated,0.0,False,,
C00438754,ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY PAC (ENERGY TRANSFER PAC),ENERGY TRANSFER EMPLOYEE MANAGEMENT COMPANY,Q,C,energy transfer employee management company energy transfer,0.0,False,,
C00440453,HMS HOLDINGS CORP. POLITICAL ACTION COMMITTEE (HMS PAC),HMS HOLDINGS CORP.,Q,C,hms holdings corp hms,0.0,False,,
C00440651,DENBURY INC POLITICAL COMMITTEE,DENBURY INC.,Q,C,denbury inc,0.0,False,,
C00441311,"CNG HOLDINGS, INC. PAC","CNG HOLDINGS, INC.",Q,C,cng holdings inc,0.0,False,,
C00442046,BUTTERBALL POLITICAL ACTION COMMITTEE INC,SEABOARD CORPORATION POLITICAL ACTION COMMITTEE,Q,C,butterball inc,0.0,False,,
C00442913,BURNS AND MCDONNELL INC. PAC,"BURNS & MCDONNELL, INC.",Q,C,burns mcdonnell inc,0.0,False,,
C00443671,"MICRON TECHNOLOGY, INC. PAC","MICRON TECHNOLOGY, INC.",Q,C,micron technology inc,0.0,False,,
C00444885,ASTELLAS US LLC PAC (ASTELLAS PAC),ASTELLAS US LLC,Q,C,astellas us llc astellas,0.0,False,,
C00445981,POLSINELLI PAC,POLSINELLI PAC,Q,C,polsinelli,0.0,False,,
C00448324,SMITHS GROUP SERVICES CORPORATION POLITICAL ACTION COMMITTEE,SMITHS GROUP SERVICES CORP,Q,C,smiths group services corporation,0.0,False,,
C00448852,BARCLAYS GROUP US INC. POLITICAL ACTION COMMITTEE,BARCLAYS GROUP US INC.,Q,C,barclays group us inc,0.0,False,,
C00448993,"HILL-ROM HOLDINGS, INC. POLITICAL ACTION COMMITTEE (HRPAC)","HILL-ROM HOLDINGS, INC.",Q,C,hill rom holdings inc hrpac,0.0,False,,
C00450189,PLS FINANCIAL SVCS INC GOOD NEIGHBOR  POLITICAL ACTION COMMITTE (PLS GOOD NEIGHBOR PAC),"PLS FINANCIAL SERVICES, INC.",Q,C,pls financial svcs inc good neighbor committe pls good neighbor,0.0,False,,
C00450916,ASURION LLC POLITICAL ACTION COMMITTEE (ASURION PAC),ASURION LLC,Q,C,asurion llc asurion,0.0,False,,
C00450965,"VARIAN MEDICAL SYSTEMS, INC. PAC ('VARIAN PAC')","VARIAN MEDICAL SYSTEMS, INC.",Q,C,varian medical systems inc varian,0.0,False,,
C00451575,SUNPOWER CORPORATION POLITICAL ACTION COMMITTEE,SUNPOWER CORPORATION,Q,C,sunpower corporation,0.0,False,,
C00451781,FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,FIRST HAWAIIAN BANK CITIZENSHIP COMMITTEE,Q,C,first hawaiian bank citizenship,0.0,False,,
C00452037,GUARANTY BANK & TRUST  POLITICAL ACTION COMMITTEE,GUARANTY BANK & TRUST  POLITICAL ACTION COMMITTEE,Q,C,guaranty bank trust,0.0,False,,
C00452052,ENDO PHARMACEUTICALS INC POLITICAL ACTION COMMITTEE (ENDO PAC),ENDO PHARMACEUTICALS INC.,Q,C,endo pharmaceuticals inc endo,0.0,False,,
C00454314,CNL FINANCIAL GROUP INC POLITICIAL ACTION COMMITTEE,CNL FINANCIAL GROUP INC POLITICIAL ACTION COMMITTEE,Q,C,cnl financial group inc politicial,0.0,False,,
C00454801,NEW SOUTH BANCSHARES INC PAC,NEW SOUTH BANCSHARES INC/COMMITTEE FOR FAIRNESS IN GOVERNMENT,Q,C,new south bancshares inc,0.0,False,,
C00454850,"LITTLE SIOUX CORN PROCESSORS PAC, LSCP LLC PAC",LSCP LLC,Q,C,little sioux corn processors lscp llc,0.0,False,,
C00457853,"TSVC, INC. POLITICAL ACTION COMMITTEE (TERRACON PAC)","TSVC, INC.",Q,C,tsvc inc terracon,0.0,False,,
C00459289,EHEALTH INC. POLITICAL ACTION COMMITTEE (EHEALTH PAC),EHEALTH INC.,Q,C,ehealth inc ehealth,0.0,False,,
C00459453,MARINETTE MARINE CORPORATION PAC MMCPAC,MARINETTE MARINE CORPORATION PAC MMCPAC,Q,C,marinette marine corporation mmcpac,0.0,False,,
C00459933,"AARON'S, INC. POLITICAL ACTION COMMITTEE","AARON'S, INC.",Q,C,aaron s inc,0.0,False,,
C00461574,CAREER EDUCATION CORPORATION PAC (CEC PAC),CAREER EDUCATION CORPORATION,Q,C,career education corporation cec,0.0,False,,
C00462564,SWISS RE AMERICA HOLDING CORPORATION POLITICAL ACTION COMMITTEE,SWISS RE AMERICA HOLDING CORPORATION,Q,C,swiss re america holding corporation,0.0,False,,
C00462622,INTUITIVE SURGICAL INC PAC,"INTUITIVE SURGICAL, INC.",Q,C,intuitive surgical inc,0.0,False,,
C00469205,"MEDNAX, INC. FEDERAL POLITICAL ACTION COMMITTEE","MEDNAX, INC.",Q,C,mednax inc federal,0.0,False,,
C00469825,"JELD-WEN, INC. EMPLOYEE POLITICAL ACTION COMMITTEE","JELD-WEN, INC.",Q,C,jeld wen inc employee,0.0,False,,
C00471169,ALEXION PHARMACEUTICALS INC. PAC,"ALEXION PHARMACEUTICALS, INC.",Q,C,alexion pharmaceuticals inc,0.0,False,,
C00473025,IGT GLOBAL SOLUTIONS CORPORATION (IGT) PAC,IGT GLOBAL SOLUTIONS CORPORATION,Q,C,igt global solutions corporation igt,0.0,False,,
C00475350,DULCICH INC DBA PACIFIC SEAFOOD GROUP EMPLOYEE PAC,DULCICH INC. DBA PACIFIC SEAFOOD GROUP,Q,C,dulcich inc dba pacific seafood group employee,0.0,False,,
C00475475,WYNN RESORTS LIMITED INITIATIVE FOR PUBLIC POLICY,"WYNN RESORTS, LIMITED",Q,C,wynn resorts limited initiative public policy,0.0,False,,
C00477653,COX ENTERPRISES PAC (COXPAC) INC.,COX ENTERPRISES INC.,Q,C,cox enterprises coxpac inc,0.0,False,,
C00478099,"ATLAS AIR WORLDWIDE HOLDINGS, INC. POLITICAL ACTION COMMITTEE","ATLAS AIR WORLDWIDE HOLDINGS, INC.",Q,C,atlas air worldwide holdings inc,0.0,False,,
C00478149,"BLACK KNIGHT LENDING SOLUTIONS, INC. POLITICAL ACTION COMMITTEE ('BLACK KNIGHT POLITICAL ACTION COMMITTEE')","BLACK KNIGHT LENDING SOLUTIONS, INC.",Q,C,black knight lending solutions inc black knight,0.0,False,,
C00479873,NOBLE ENERGY INC. POLITICAL ACTION COMMITTEE,"NOBLE ENERGY, INC.",Q,C,noble energy inc,0.0,False,,
C00479972,PICTSWEET COMPANY GOOD GOVERNMENT COMMITTEE; THE,THE PICTSWEET COMPANY,Q,C,pictsweet company good government,0.0,False,,
C00481309,NETJETS INC. PAC,BNSF RAILWAY COMPANY RAILPAC (BNSF RAILPAC),Q,C,netjets inc,0.0,False,,
C00482570,JACKSON LEWIS P.C. POLITICAL ACTION COMMITTEE,JACKSON LEWIS P.C.,Q,C,jackson lewis p c,0.0,False,,
C00485896,"CHS/COMMUNITY HEALTH SYSTEMS, INC. POLITICAL ACTION CMTE (CHS PAC)","CHS/COMMUNITY HEALTH SYSTEMS, INC.",Q,C,chs community health systems inc cmte chs,0.0,False,,
C00486217,LPL FINANCIAL LLC POLITICAL ACTION COMMITTEE (LPL PAC),LPL FINANCIAL LLC,Q,C,lpl financial llc lpl,0.0,False,,
C00487447,ONCOR POLITICAL ACTION COMMITTEE OF ONCOR ELECTRIC DELIVERY ADMINISTRATION CORP.,ONCOR ELECTRIC DELIVERY ADMINISTRATION CORP.,Q,C,oncor oncor electric delivery administration corp,0.0,False,,
C00489534,FIRST SOLAR INC. POLITICAL ACTION COMMITTEE,FIRST SOLAR INC.,Q,C,first solar inc,0.0,False,,
C00491118,LUNDBECK LLC EMPLOYEE POLITICAL ACTION COMMITTEE,LUNDBECK LLC,Q,C,lundbeck llc employee,0.0,False,,
C00491506,WARD AND SMITH. P.A. POLITICAL ACTION COMMITTEE,"WARD AND SMITH, P.A.",Q,C,ward smith p a,0.0,False,,
C00491951,NOMURA HOLDING AMERICA INC. POLITICAL ACTION COMMITTEE (NOMURAPAC),NOMURA HOLDING AMERICA INC.,Q,C,nomura holding america inc nomurapac,0.0,False,,
C00492157,INSPIRE BRANDS INC. POLITICAL ACTION COMMITTEE,INSPIRE BRANDS INC.,Q,C,inspire brands inc,0.0,False,,
C00493502,VSP HOLDING COMPANY INC POLITICAL ACTION COMMITTEE (VSP - PAC),"VSP HOLDING COMPANY, INC.",Q,C,vsp holding company inc vsp,0.0,False,,
C00493940,MASIMO CORPORATION POLITICAL ACTION COMMITTEE,MASIMO CORPORATION,Q,C,masimo corporation,0.0,False,,
C00496257,J. H. FLETCHER & CO. POLITICAL ACTION COMMITTEE,J. H. FLETCHER & CO,Q,C,j h fletcher co,0.0,False,,
C00496745,"TEXAS CAPITAL BANK, NA POLITICAL ACTION COMMITTEE",TEXAS CAPITAL BANK,Q,C,texas capital bank na,0.0,False,,
C00497545,UNIVERSAL TECHNICAL INSTITUTE INC. PAC (UTIPAC),UNIVERSAL TECHNICAL INSTITUTE INC. PAC (UTIPAC),Q,C,universal technical institute inc utipac,0.0,False,,
C00497917,DEPOSITORY TRUST AND CLEARING CORPORATION PAC - DTCC PAC; THE,THE DEPOSITORY TRUST AND CLEARING CORPORATION,Q,C,depository trust clearing corporation dtcc,0.0,False,,
C00498105,PRIME THERAPEUTICS LLC EMPLOYEE PAC (PRIMEPAC),NONE,Q,C,prime therapeutics llc employee primepac,0.0,False,,
C00499038,ANIMAL PROTECTION VOTERS POLITICAL ACTION COMMITTEE,NONE,Q,C,animal protection voters,0.0,False,,
C00501163,SEAWORLD PARKS & ENTERTAINMENT INC. PAC,SEAWORLD PARKS & ENTERTAINMENT INC.,Q,C,seaworld parks entertainment inc,0.0,False,,
C00502518,"WPX ENERGY, INC. POLITICAL ACTION COMMITTEE","WPX ENERGY, INC.",Q,C,wpx energy inc,0.0,False,,
C00502906,FACEBOOK INC. PAC,FACEBOOK INC.,Q,C,facebook inc,0.0,False,,
C00509331,STARR INSURANCE HOLDINGS INC PAC,"STARR INSURANCE HOLDINGS, INC.",Q,C,starr insurance holdings inc,0.0,False,,
C00509356,MMC CORP POLITICAL ACTION COMMITTEE,MMC CORP POLITICAL ACTION COMMITTEE,Q,C,mmc corp,0.0,False,,
C00510016,TARGA RESOURCES CORP. FEDERAL PAC,TARGA RESOURCES CORP.,Q,C,targa resources corp federal,0.0,False,,
C00511444,"THE HARTFORD FINANCIAL SERVICES GROUP, INC. FEDERAL PAC (AKA HARTFORD ADVOCATES FEDERAL FUND)","THE HARTFORD FINANCIAL SERVICES GROUP, INC. PAC (AKA THE HARTFORD ADVOCATES FUND)",Q,C,hartford financial services group inc federal aka hartford advocates federal,0.0,False,,
C00511600,SALESFORCE.COM INC POLITICAL ACTION COMMITTEE,"SALESFORCE.COM, INC.",Q,C,salesforce com inc,0.0,False,,
C00512327,NANA REGIONAL CORPORATION PAC (NANAPAC),NANA REGIONAL CORPORATION,Q,C,nana regional corporation nanapac,0.0,False,,
C00513671,EVOC REGULATORY SERVICES INC POLITICAL ACTION COMMITTEE,"EVOC REGULATORY SERVICES, INC.",Q,C,evoc regulatory services inc,0.0,False,,
C00514026,F.N.B. CORPORATION PAC,F.N.B. CORPORATION,Q,C,f n b corporation,0.0,False,,
C00514331,CELGENE CORPORATION POLITICAL ACTION COMMITTEE,CELGENE CORPORATION,Q,C,celgene corporation,0.0,False,,
C00520254,"SOLVAY AMERICA, INC. GOOD GOVERNMENT FUND","SOLVAY AMERICA, INC.",Q,C,solvay america inc good government,0.0,False,,
C00523233,"EDF RENEWABLES, INC. PAC","EDF RENEWABLES, INC.",Q,C,edf renewables inc,0.0,False,,
C00523613,DEXTER APACHE HOLDINGS INC PAC ('DEXTER APACHE PAC'),DEXTER APACHE HOLDINGS INC,Q,C,dexter apache holdings inc dexter apache,0.0,False,,
C00523936,IRON MOUNTAIN INCORPORATED EMPLOYEES PAC,IRON MOUNTAIN INCORPORATED,Q,C,iron mountain incorporated,0.0,False,,
C00524769,UNS ENERGY CORPORATION PAC (UNS ENERGY PAC),UNS ENERGY CORPORATION,Q,C,uns energy corporation uns energy,0.0,False,,
C00525055,"TRANSCANADA USA SERVICES, INC. PAC","TRANSCANADA USA SERVICES, INC.",Q,C,transcanada usa services inc,0.0,False,,
C00525063,ALKERMES INC. POLITICAL ACTION COMMITTEE,ALKERMES INC.,Q,C,alkermes inc,0.0,False,,
C00536334,GCE POLITICAL ACTION COMMITTEE (GCE PAC),"GRAND CANYON EDUCATION, INC",Q,C,gce gce,0.0,False,,
C00540518,THE CAPITAL GROUP COMPANIES INC POLITICAL ACTION COMMITTEE,"THE CAPITAL GROUP COMPANIES, INC.",Q,C,capital group companies inc,0.0,False,,
C00544908,"FLORIDA EAST COAST INDUSTRIES, LLC GOOD GOVERNMENT COMMITTEE","FLORIDA EAST COAST INDUSTRIES, LLC",Q,C,florida east coast industries llc good government,0.0,False,,
C00545194,SENTRY INSURANCE A MUTUAL COMPANY FEDERAL POLITICAL ACTION COMMITTEE,SENTRY INSURANCE A MUTUAL COMPANY,Q,C,sentry insurance a mutual company federal,0.0,False,,
C00545202,THE CENTER FOR FREETHOUGHT EQUALITY FUND PAC,THE CENTER FOR FREETHOUGHT EQUALITY,Q,C,center freethought equality,0.0,False,,
C00545558,SUPERIOR AIR-GROUND AMBULANCE SERVICE INC EMPLOYEES PAC (SUPERIOR AMBULANCE EMPLOYEES P,SUPERIOR AIR-GROUND AMBULANCE SERVICE INC EMPLOYEES PAC (SUPERIOR AMBULANCE EMPLOYEES P,Q,C,superior air ground ambulance service inc superior ambulance p,0.0,False,,
C00546473,BOMBARDIER TRANSPORTATION (GLOBAL) USA INC./BOMBARDIER AEROSPACE (HOLDINGS) USA INC. PAC(BOMBARDIER PAC),BOMBARDIER TRANSPORTATION (GLOBAL) USA,Q,C,bombardier transportation global usa inc bombardier aerospace holdings usa inc bombardier,0.0,False,,
C00550392,ARDENT LEGACY HOLDINGS LLC FEDERAL PAC,ARDENT LEGACY HOLDINGS LLC,Q,C,ardent legacy holdings llc federal,0.0,False,,
C00550988,THE ADT SECURITY CORPORATION POLITICAL ACTION COMMITTEE (ADT PAC),THE ADT SECURITY CORPORATION,Q,C,adt security corporation adt,0.0,False,,
C00551846,"CONTINENTAL AUTOMOTIVE, INC PAC","CONTINENTAL AUTOMOTIVE, INC.",Q,C,continental automotive inc,0.0,False,,
C00552679,HOWMET AEROSPACE INC. EMPLOYEES VOLUNTARY POLITICAL ACTION COMMITTEE,HOWMET AEROSPACE INC.,Q,C,howmet aerospace inc voluntary,0.0,False,,
C00553099,MR. COOPER GROUP INC. PAC-FKA NATIONSTAR MORGAGE HOLDINGS INC. PAC,MR. COOPER GROUP INC.,Q,C,mr cooper group inc fka nationstar morgage holdings inc,0.0,False,,
C00554097,STUPP BROS INC POLITICAL ACTION COMMITTEE (STUPP PAC),NONE,Q,C,stupp bros inc stupp,0.0,False,,
C00554444,"ONE GAS, INC. POLITICAL ACTION COMMITTEE",ONE GAS INC.,Q,C,one gas inc,0.0,False,,
C00557322,HESS CORPORATION POLITICAL ACTION COMMITTEE (HESS PAC),HESS CORPORATION,Q,C,hess corporation hess,0.0,False,,
C00558809,O. C. TANNER COMPANY POLITICAL ACTION COMMITTEE,O.C. TANNER COMPANY,Q,C,o c tanner company,0.0,False,,
C00558932,MAXIM HEALTHCARE SERVICES INC POLITICAL ACTION COMMITTEE (MAXIM HEALTHCARE PAC),"MAXIM HEALTHCARE SERVICES, INC.",Q,C,maxim healthcare services inc maxim healthcare,0.0,False,,
C00562546,NOVOCURE INC. PAC,NOVOCURE INC.,Q,C,novocure inc,0.0,False,,
C00563072,"COEUR MINING, INC. PAC","COEUR MINING, INC.",Q,C,coeur mining inc,0.0,False,,
C00564377,CHUGACH ALASKA CORPORATION PAC (CAC PAC),CHUGACH ALASKA CORPORATION,Q,C,chugach alaska corporation cac,0.0,False,,
C00564807,TAYLOR MORRISON INC. BUILDING STRONG BUSINESS PAC,TAYLOR MORRISON INC.,Q,C,taylor morrison inc building strong business,0.0,False,,
C00566760,RAYONIER ADVANCED MATERIALS INC GOOD GOVERNMENT COMMITTEE,RAYONIER ADVANCED MATERIALS INC.,Q,C,rayonier advanced materials inc good government,0.0,False,,
C00567263,GERDAU AMERISTEEL US INC. (GERDAU PAC),GERDAU AMERISTEEL US INC.,Q,C,gerdau ameristeel us inc gerdau,0.0,False,,
C00568410,ERICSSON INC. U.S. EMPLOYEES POLITICAL ACTION COMMITTEE ('ERICSSON PAC'),ERICSSON INC.,Q,C,ericsson inc u s ericsson,0.0,False,,
C00569285,"SIRIUS XM RADIO INC. AND PANDORA MEDIA, LLC PAC (SIRIUSXM PANDORA PAC)","PANDORA MEDIA, LLC",Q,C,sirius xm radio inc pandora media llc siriusxm pandora,0.0,False,,
C00574103,"U.S. ANESTHESIA PARTNERS, INC. PAC D/B/A/ USAP PAC","U.S. ANESTHESIA PARTNERS, INC.",Q,C,u s anesthesia partners inc d b a usap,0.0,False,,
C00577072,"BABCOCK & WILCOX ENTERPRISES, INC. POLITICAL ACTION COMMITTEE","BABCOCK & WILCOX ENTERPRISES, INC.",Q,C,babcock wilcox enterprises inc,0.0,False,,
C00580076,SLM CORPORATION PAC (SALLIE MAE PAC),SLM CORPORATION,Q,C,slm corporation sallie mae,0.0,False,,
C00580589,SCOT FORGE COMPANY POLITICAL ACTION COMMITTEE,SCOT FORGE COMPANY,Q,C,scot forge company,0.0,False,,
C00581728,FC COMPASSUS LLC PAC,FC COMPASSUS LLC,Q,C,fc compassus llc,0.0,False,,
C00610154,BMO FINANCIAL CORPORATION GOOD GOVERNANCE FUND: GENERAL,BMO FINANCIAL CORP,Q,C,bmo financial corporation good governance general,0.0,False,,
C00622654,QUORUM HEALTH CORPORATION POLITICAL ACTION COMMITTEE,QUORUM HEALTH CORPORATION,Q,C,quorum health corporation,0.0,False,,
C00624148,"HORIZON THERAPEUTICS USA, INC. POLITICAL ACTION COMMITTEE  (HORIZON THERAPEUTICS PAC)","HORIZON THERAPEUTICS USA, INC.",Q,C,horizon therapeutics usa inc horizon therapeutics,0.0,False,,
C00629527,CONDUENT INCORPORATED POLITICAL ACTION COMMITTEE (CNDT PAC),CONDUENT INCORPORATED,Q,C,conduent incorporated cndt,0.0,False,,
C00639138,"SAZERAC COMPANY, INC. PAC (SAZERACPAC)","SAZERAC COMPANY, INC.",Q,C,sazerac company inc sazeracpac,0.0,False,,
C00650598,"CONTURA ENERGY, INC. POLITICAL ACTION COMMITTEE","CONTURA ENERGY, INC",Q,C,contura energy inc,0.0,False,,
C00652826,APTIM CORP. POLITICAL ACTION COMMITTEE (AKA APTIM PAC),APTIM CORP.,Q,C,aptim corp aka aptim,0.0,False,,
C00653477,"LINCARE HOLDINGS, INC. EMPLOYEE ACTION FUND",LINDE NORTH AMERICA INC ALLIANCE FOR GOOD GOVERNMENT (LINDE PAC),Q,C,lincare holdings inc employee,0.0,False,,
C00657593,VGM GROUP INC PAC (VGM PAC),VGM GROUP INC.,Q,C,vgm group inc vgm,0.0,False,,
C00659060,PCG (PERFORMANCE CONTACTING GROUP) EMPLOYEE OWNERS PAC,"PERFORMANCE CONTRACTING GROUP, INC.",Q,C,pcg performance contacting group employee owners,0.0,False,,
C00681437,HSBC NORTH AMERICA FEDERAL POLITICAL ACTION COMMITTEE (HSBC FEDERAL PAC),HSBC NORTH AMERICA,Q,C,hsbc north america federal hsbc federal,0.0,False,,
C00686055,JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY FEDERAL SSF (JACKSON NATIONAL FEDERAL PAC),JACKSON HOLDINGS LLC AND JACKSON NATIONAL LIFE INSURANCE COMPANY,Q,C,jackson holdings llc jackson national life insurance company federal ssf jackson national federal,0.0,False,,
C00693002,FOX CORPORATION POLITICAL ACTION COMMITTEE (FOX PAC),FOX CORPORATION,Q,C,fox corporation fox,0.0,False,,
C00699157,"CLEAR CHANNEL OUTDOOR, LLC. PAC","CLEAR CHANNEL OUTDOOR, LLC.",Q,C,clear channel outdoor llc,0.0,False,,
C00728030,ARCONIC CORPORATION EMPLOYEES' VOLUNTARY POLITICAL ACTION COMMITTEE,ARCONIC CORPORATION,Q,C,arconic corporation voluntary,0.0,False,,
C00736124,METROPOLITAN ANESTHESIA CONSULTANTS POLITICAL ACTION COMMITTEE,METROPOLITAN ANESTHESIA CONSULTANTS,Q,C,metropolitan anesthesia consultants,0.0,False,,
